,CustomerID,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems,FavoriteCategory_Beauty,FavoriteCategory_Books,FavoriteCategory_Clothing,FavoriteCategory_Electronics,FavoriteCategory_Food,FavoriteCategory_Home Goods,FavoriteCategory_Sports,FavoriteCategory_Toys
4495,CUST04496,37,Female,High,Other,Other,6,363.7607709311381,3676.127722898614,0.1695021121268638,0.2961150829108678,Low,5,7.813013537260786,0.1396635532761709,0.3286905207717127,0.1435464421400249,Yes,No,Yes,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4496,CUST04497,38,Male,Low,Other,Other,2,15.903305847495204,166.5759246440771,0.1393486486586037,0.0339777878696888,High,5,9.66286853302292,0.0907749128801199,0.2068675571956903,0.2176516595489483,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
4497,CUST04498,56,Prefer not to say,High,United States,New York,8,75.24949809696945,544.4207087052934,0.1942025802852014,0.1119713750668783,Low,2,7.360157355704836,0.2390096798623127,0.4390943078936474,0.2071401869247667,Yes,No,No,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
4498,CUST04499,37,Male,Low,Other,Other,4,13.26149322368322,201.2897482668668,0.2387607398249426,0.1945504887531189,Medium,2,6.527232292138581,0.3731617735060322,0.2657624584036329,0.0921625692812178,Yes,No,No,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
4499,CUST04500,34,Prefer not to say,High,Germany,Berlin,3,33.928160587949485,251.51390093598212,0.2468457204642141,0.5976955336558007,Never,2,4.778530453285081,0.2216198153268286,0.3514835439777257,0.2558654453414603,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,CUST04501,40,Female,Very High,Germany,Berlin,2,65.39436431580307,130.28895886964514,0.305309064607605,0.1656873226050609,Never,2,5.845794662810535,0.0915182111598009,0.0768503457066865,0.2003392954832299,Yes,Yes,No,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
4501,CUST04502,37,Prefer not to say,Low,Other,Other,5,38.47078961402905,339.0528842993565,0.362282969409742,0.3394500946722135,Medium,2,4.983950223973427,0.0557987230945238,0.2364669952452818,0.032691045756986,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4502,CUST04503,26,Prefer not to say,Low,Germany,Berlin,5,68.32913551021652,368.9315321379919,0.0965234084519321,0.0955936443543836,High,0,5.396378263371348,0.189792042806958,0.21181049387094775,0.0560195929887065,Yes,Yes,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
4503,CUST04504,42,Male,High,United States,New York,7,385.4509525884128,2891.7711536006404,0.314872418181807,0.3764050159536304,Low,1,3.3736510347115907,0.1115602515353818,0.2462664384358788,0.234365931709703,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4504,CUST04505,39,Other,Low,Australia,Sydney,8,92.91692914054292,518.7660903184475,0.4756738700670333,0.114285300543621,Never,2,10.0,0.3527787292333184,0.1063801997419649,0.2765968089895609,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4505,CUST04506,28,Other,Low,Japan,Tokyo,6,145.62991706605987,817.0283626790442,0.4969964447824195,0.5639895915250259,Low,0,7.063424820997349,0.2497504194213036,0.2288824977773645,0.1660381823443213,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4506,CUST00236,38,Prefer not to say,High,Germany,Berlin,7,106.33807364763298,741.933918364219,0.2356753875842785,0.1411465578513552,Medium,1,9.176063682396228,0.3821422014128518,0.0955949181198853,0.0583964296031677,Yes,No,Yes,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
4507,CUST04508,33,Prefer not to say,High,Japan,Tokyo,7,258.93830342667314,2330.0909781753785,0.2487995858668734,0.5181757351963907,High,4,8.902620461343114,0.1076802750975533,0.1554705488631639,0.1980103978513012,Yes,Yes,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4508,CUST04509,20,Prefer not to say,Medium,Japan,Tokyo,0,33.090586750318515,-34.467053719354766,0.2128544372835034,0.2673213628022647,Never,2,8.319791353406782,0.2198770318929162,0.20268622073236509,0.2721044721200716,No,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
4509,CUST04510,53,Prefer not to say,High,United Kingdom,London,6,53.99665015629659,371.29828172908066,0.3471109523408668,0.2146555000462743,Medium,1,10.0,0.188491483694609,0.1251784231921132,0.2490850789980384,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,CUST04511,38,Prefer not to say,Medium,United States,Los Angeles,11,23.449888190102545,189.43055506618597,0.4975491629008187,0.2943325872514359,Medium,1,6.806922748786861,0.3255435724040996,0.3968198327492063,0.1131860897242915,Yes,No,No,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4511,CUST04512,37,Prefer not to say,High,Japan,Tokyo,5,62.967011145626,222.50237317296535,0.3764695333956776,0.1117458148534958,Medium,2,6.259300475333461,0.0279094398060716,0.5319526493715143,0.19855370398585123,Yes,No,Yes,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
4512,CUST04513,42,Prefer not to say,Medium,France,Paris,7,55.86383381101748,189.9573084818567,0.3397031645459137,0.2784106446299874,Medium,1,4.52092585634138,0.2087480444177514,0.2131489602888233,0.3245133728122664,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4513,CUST04514,25,Prefer not to say,Low,Japan,Tokyo,2,153.4997605509093,149.32701712603273,0.3067020442995333,0.6980742482540372,Never,1,4.73098055437927,0.1144536939035696,0.1982764916745406,0.201802893087443,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
4514,CUST04515,38,Female,Low,Australia,Sydney,2,52.568743619227966,73.72328411333788,0.1697183588239586,0.3760466064437751,Low,5,5.863077339865782,0.2423531726090046,0.0265489656967957,0.3193443865020434,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
4515,CUST00237,35,Male,Medium,United States,New York,2,66.69487799720473,133.77188476176372,0.0175208693897118,0.1659430813480688,Low,3,4.7515222034589755,0.038861389858079,0.1447062793158022,0.0406594993409114,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4516,CUST04517,23,Other,Medium,Other,Other,5,44.498308387815285,7827.652808455904,0.2583523989470296,0.1981828759047414,Medium,0,6.379212489895126,0.008526744621464,0.5173418761951367,0.2167268593181183,Yes,No,No,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4517,CUST04518,62,Prefer not to say,Very High,Australia,Sydney,6,61.32358038255955,507.5893381024816,0.318925177703473,0.1838553821103889,Low,1,4.806600216225776,0.1973312832749043,0.0768696051791865,0.0243683566038045,Yes,Yes,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4518,CUST00238,37,Male,Low,United Kingdom,London,4,45.01774734242111,115.72879709136812,0.5753677249866777,0.4836063635217827,Never,2,9.572542517003264,0.3173726450615908,0.1736303644389986,0.1444653273656433,Yes,No,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
4519,CUST04520,35,Prefer not to say,High,France,Paris,5,94.83411366212476,1044.2118990447325,0.1949963334435608,0.2888347644992075,High,1,7.313922602340686,0.1575588952637029,0.27390394618869,0.1799257009152778,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
4520,CUST04521,40,Prefer not to say,High,Other,Other,4,264.78652514648394,1050.612514154123,0.2796474858130837,0.3074562183656204,Never,2,8.412022589043366,0.3439133961786276,0.2171362871522372,0.2224700244434713,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
4521,CUST04522,35,Prefer not to say,Medium,Other,Other,4,24.01645416253366,172.30236810385568,0.1210188429320764,0.2345009360290433,Never,4,8.771072175994913,0.16165675940511678,0.21759475026025749,0.1553326943402355,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4522,CUST04523,32,Prefer not to say,High,Germany,Berlin,7,12.701470299783162,187.9928620875827,0.2126116267280494,0.137381238921841,Never,2,9.22032844253693,0.2499709792997977,0.3343856299612252,0.166256402842807,Yes,Yes,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,CUST04524,29,Prefer not to say,Very High,Germany,Berlin,3,70.79098135234705,222.4761117398219,0.4521399150928734,0.1914482194954743,High,5,7.4743119089928,0.17135739461196947,0.2532686403452922,0.1186907875247032,Yes,No,No,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
4524,CUST04525,22,Prefer not to say,Very High,Germany,Berlin,1,49.29920202900128,-14.063557782247656,0.3236550415581661,0.1236581939814084,Never,2,6.592288106486966,0.20540176938000493,0.1366295885480365,0.04223981400439,No,Yes,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
4525,CUST04526,22,Prefer not to say,Very High,United States,Los Angeles,1,14.98512745094114,-11.932925403700516,0.066366700560292,0.0827387255681491,Low,2,10.0,0.0820962853293916,0.0294938532220964,0.17118693505762067,No,No,No,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
4526,CUST04527,52,Other,Medium,Australia,Canberra,5,37.10085398181514,245.6666149077348,0.3711884629092888,0.2829529850124999,High,2,9.366432915088254,0.1350603049480089,0.1427033727924776,0.3363930980708002,Yes,No,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
4527,CUST04528,28,Male,Medium,Other,Other,3,52.79376151664347,130.01438019287238,0.4907612586239916,0.3736937263093562,Medium,5,7.705008615054771,0.19994755721885,0.272456356484858,0.2355679114835732,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
4528,CUST04529,66,Male,Medium,France,Paris,8,7.5817404182172305,8.294329543202522,0.2633126952319434,0.3657569775444526,Never,1,8.35219324278285,0.1686722438547088,0.118802203867986,0.0254498744844484,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,CUST04530,45,Female,Very High,Other,Other,5,17.783549300606712,28.53933005172803,0.1096708822749899,0.1243933126847671,Low,1,7.805093296210088,0.1580849939288537,0.4398587610890032,0.196344725846887,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
4530,CUST00239,38,Female,Very High,Canada,London,6,71.34145884633779,267.18078229247885,0.3009029528702248,0.4232818072977461,High,1,7.844509050994103,0.1653959908000782,0.1737591404187217,0.2045406640455529,Yes,No,No,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
4531,CUST04532,48,Female,Very High,Australia,Sydney,5,22.326156891938087,43.553965147712574,0.346438220317921,0.1925566381512654,Medium,1,6.440123442449993,0.0720776048732508,0.18951294265503815,0.162584742836018,Yes,No,No,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4532,CUST00240,34,Prefer not to say,Medium,United States,Los Angeles,3,544.7165570278611,1632.7053724860318,0.5404320252725828,0.1675599418944315,Never,1,3.471535984775877,0.175195495579576,0.0922870221101922,0.209269995298663,Yes,No,Yes,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,CUST04534,39,Prefer not to say,High,France,Paris,4,91.58470108730332,321.6750102028537,0.2636640396350408,0.2662221287675982,High,2,8.613684983919477,0.4355515550365896,0.2264871826346194,0.1463347308307307,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4534,CUST04535,54,Prefer not to say,Medium,United Kingdom,London,4,104.04061814006828,398.5641660561394,0.4969530101387854,0.2709289336361099,Low,1,8.43065833049324,0.1366704583592769,0.1232939763170032,0.2744883927813861,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
4535,CUST04536,37,Prefer not to say,Low,Australia,Sydney,4,32.96654693335035,199.5557844608806,0.2792202347426931,0.2730585280533922,Never,3,9.191141671603804,0.1422476142007122,0.1856918462241037,0.1079817880996533,Yes,Yes,Yes,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4536,CUST04537,27,Female,Very High,France,Paris,3,105.250521977027,286.27621079713066,0.2778745643404051,0.2134219186307369,Never,1,8.641370192700196,0.1697156477832649,0.5310535686990939,0.2024180361720249,Yes,No,No,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
4537,CUST04538,40,Prefer not to say,Very High,Germany,Berlin,3,32.1843868311005,67.76776695687401,0.4647818094333961,0.464174287462257,Low,1,10.0,0.21822836334603504,0.1508742706377742,0.1127925811502277,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
4538,CUST04539,52,Female,Very High,France,Paris,3,101.0008828452064,304.1259550500807,0.0967720542677125,0.2157606054546455,Never,0,4.857620052716371,0.299599519032971,0.2204234193954119,0.1579452146961703,Yes,Yes,No,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
4539,CUST04540,36,Other,Low,Other,Other,5,149.19828085633313,812.7770855292126,0.528390676284853,0.1132865660528131,Low,1,6.609652385821749,0.0697776744195882,0.007428155455028,0.0782367608701306,Yes,No,Yes,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
4540,CUST04541,35,Prefer not to say,Medium,France,Paris,5,47.22738434719883,259.7802625342751,0.173986001327157,0.6200479102883498,Never,0,9.64165854841254,0.0879138220523247,0.2777510497035044,0.3895588873571515,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
4541,CUST04542,24,Prefer not to say,Medium,United States,New York,5,49.16509756042778,230.0441663173183,0.2545931540875237,0.1315866017229474,Medium,3,6.997842214958014,0.4474566369608983,0.0977774917554712,0.2983118943595871,Yes,No,Yes,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
4542,CUST04543,51,Prefer not to say,High,Australia,Canberra,4,100.22974054787709,271.81020790330354,0.4799873050366097,0.0343541407937545,Never,1,6.456362799296689,0.1437263271561725,0.147539230305267,0.1213092554316622,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,CUST04544,36,Other,Very High,France,Paris,2,8.714973237501615,-22.73608545241365,0.1333121703218578,0.4437813599518349,Medium,1,6.108099670720131,0.1720590488372909,0.2585791967601773,0.1246973173364836,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
4544,CUST04545,31,Prefer not to say,Medium,United Kingdom,London,5,156.00774994660722,766.3021790229933,0.1604503896827722,0.242047713646343,High,2,6.437193979508122,0.1998806265660579,0.6093743635102318,0.1379845691059341,Yes,No,Yes,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4545,CUST04546,29,Male,Medium,Germany,Berlin,3,97.45973952749934,213.88653179394612,0.3607360477557369,0.0376686669734434,Never,3,5.545475788654332,0.0544624811446001,0.458729059848144,0.1378632855627871,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4546,CUST04547,50,Female,Very High,Japan,Tokyo,4,8.812466360671529,-87.19379881058964,0.5420283478659993,0.2310786198191896,Low,7,6.046645568156278,0.2992389318676267,0.3640584129987331,0.4279640398930546,Yes,Yes,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4547,CUST04548,31,Prefer not to say,Low,United Kingdom,London,1,63.37014811005168,21.45725238295097,0.0967439279012411,0.254739941693926,High,0,8.015809695373358,0.1455131062534408,0.0712348336209705,0.2671290793600104,No,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
4548,CUST04549,50,Other,Very High,United States,Los Angeles,4,29.976792576429663,167.94846656482807,0.1614114075379283,0.0147106368370474,High,0,7.11678441545445,0.2004949264876373,0.1745517317967353,0.1792992469598705,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,CUST04550,27,Prefer not to say,Very High,Japan,Tokyo,12,30.786696851631387,372.2905801440109,0.466707130293429,0.32507898885782255,Medium,2,5.90483292179796,0.2179343159011602,0.3466528416802531,0.3396161797784349,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4550,CUST04551,45,Female,Medium,Japan,Tokyo,3,88.20351815010072,472.9035665055155,0.3584827415779667,0.4349255683184392,Medium,2,6.859850539927152,0.0977786703938105,0.2608118505303046,0.2583048329829482,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
4551,CUST04552,38,Prefer not to say,High,Other,Other,1,45.85445493877256,25.72239564647816,0.299235403453539,0.2673153327357929,Never,1,3.607714148446266,0.2535874030107602,0.2390210848792243,0.0616752206051184,No,No,No,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
4552,CUST04553,20,Male,Very High,United States,New York,7,15.45794161138694,231.6956268854782,0.1374050055076974,0.5301538065184711,Low,2,10.0,0.237168758550868,0.2695218769380004,0.0967232666406201,Yes,No,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
4553,CUST04554,33,Male,Very High,Australia,Sydney,5,7.0336531003203335,343.0951429115166,0.2418749528592989,0.5562421219334167,High,1,5.2827446078008045,0.2375927828524617,0.2012891930515168,0.2100736651188609,Yes,No,No,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
4554,CUST04555,39,Other,Low,France,Paris,2,128.16058590822433,189.11473519367593,0.2004261536493601,0.1335103078090643,Low,1,6.769074867579114,0.3982054696618962,0.4148879200242192,0.2949865371497666,Yes,No,No,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
4555,CUST04556,23,Other,Medium,Germany,Berlin,1,102.51530846589388,103.02629885481844,0.3708310145941471,0.5087508591058577,Medium,2,8.966751084696872,0.0352888131282807,0.0671160141619093,0.1949146155666365,No,No,No,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,CUST04557,37,Prefer not to say,High,Other,Other,5,11.75811999692035,19.410506704473164,0.1198479456609932,0.4103912464975363,Low,4,9.85807181896272,0.142385627961465,0.19890808918411154,0.0706255044625742,Yes,No,No,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
4557,CUST04558,64,Other,Very High,France,Paris,7,19.814387329134455,176.9398971740463,0.4021464331841314,0.2272104960467752,Never,4,6.704079469020945,0.2121270507330436,0.0548211970386041,0.096231615320201,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4558,CUST04559,38,Male,Very High,France,Paris,5,130.06214021695084,546.3247671676584,0.5073287180512611,0.3137740304753522,Low,4,7.83205738668531,0.3651467782835911,0.0905184912806049,0.3793092709100956,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,CUST04560,73,Female,Low,Germany,Berlin,8,86.85626947616544,522.7413993936207,0.6203849708659878,0.4992057036825371,High,2,5.632403575171544,0.1442147530012384,0.1106402992446278,0.0932067415475755,Yes,No,No,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
4560,CUST04561,42,Male,High,Australia,Sydney,6,282.65095555571764,1846.606579939572,0.3502595834555377,0.2830335914072321,Medium,2,9.527620611779776,0.2654245135986095,0.424773916231172,0.1268255740075584,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
4561,CUST04562,27,Prefer not to say,Medium,Japan,Tokyo,6,36.221424744212904,273.4461259289078,0.2361795137305538,0.2615456413906915,Medium,1,6.576469099828289,0.2130673218212048,0.1866576098013595,0.1811262518478416,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
4562,CUST04563,47,Prefer not to say,Very High,Japan,Tokyo,3,335.4691680025467,1064.632373501384,0.4032545295496103,0.3505032802175078,Never,2,3.887726446122473,0.1405115074289157,0.2285440773852241,0.2187814791549108,Yes,No,Yes,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
4563,CUST04564,25,Female,Low,Other,Other,9,43.74679393141597,431.7162562823525,0.1853297166932379,0.1224419349805472,High,1,5.523538157930794,0.170278810728232,0.2437243670366032,0.1929503822528417,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
4564,CUST04565,37,Male,Low,United States,New York,4,42.86058790084351,217.5072034938868,0.1064362414035875,0.3771098005406573,Low,0,6.416453514810587,0.1769573788142162,0.0196761087110763,0.1554197006302163,Yes,No,Yes,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4565,CUST04566,36,Female,High,United States,New York,3,96.06443902068362,435.8718456887917,0.2713020279373078,0.1203587144348528,Medium,2,6.098582387381533,0.2107278386290864,0.3289180615180548,0.1821768752477337,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
4566,CUST04567,45,Female,Medium,United States,Los Angeles,5,12.622593898441847,304.417966169144,0.3427535333426117,0.2152020405434914,Medium,1,8.646597767512759,0.1517386597610914,0.0683159405011449,0.3622440656533968,Yes,No,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4567,CUST04568,54,Other,Low,Germany,Berlin,9,34.47877374376172,152.03506429390538,0.5428441766348172,0.1607172135992568,Low,5,8.928211939770998,0.1047772277358231,0.0957418083874392,0.3479507418446708,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
4568,CUST04569,42,Female,Medium,Germany,Berlin,5,218.35402925134343,2916.0730903226568,0.0511061100202531,0.1302889782297594,Low,2,10.0,0.0451407192657322,0.2602327922344034,0.1683572962302693,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
4569,CUST04570,27,Prefer not to say,Very High,Canada,London,6,62.88256599978279,482.2994916708175,0.30435383390293447,0.3380179292090456,High,4,4.232477670415876,0.074458844573987,0.0342614869922355,0.1390400263885231,Yes,No,No,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
4570,CUST04571,55,Female,High,United Kingdom,London,4,57.63826685577868,258.0956598920215,0.3924770033369502,0.4359080026300495,High,2,4.815652494164242,0.1232264261141089,0.21434172512967015,0.0953890612528647,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,CUST04572,52,Other,Medium,Other,Other,5,10.666757267082172,223.45458677764492,0.365795972017856,0.1763219114901467,Medium,1,8.084939903148681,0.2197170317179577,0.2035027228033713,0.1961860676808741,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4572,CUST04573,39,Prefer not to say,High,Other,Other,2,175.73885054167224,428.3572361075874,0.0693285114733922,0.2441479479709749,Medium,1,5.561101153137791,0.0609878799946239,0.0428981132700653,0.2240266571508158,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4573,CUST04574,53,Prefer not to say,Medium,United States,New York,3,32.75292397147965,165.17571223208205,0.1396647442669606,0.298034812378196,High,0,8.19249644545099,0.2108458206439362,0.1297132863328401,0.176764777113466,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
4574,CUST04575,67,Prefer not to say,Medium,United States,Los Angeles,6,111.40617799075774,704.0986645903726,0.0734868615224707,0.5561133031076959,Never,1,10.0,0.344060466068618,0.12024872114414,0.3388100908838398,Yes,No,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
4575,CUST04576,26,Prefer not to say,Low,United States,Los Angeles,4,50.92899539122886,62.031554004240974,0.2269163423869233,0.2216379438155923,Medium,1,8.200763318488532,0.3387196539305585,0.2478102477097032,0.137343336741693,Yes,Yes,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4576,CUST04577,21,Female,High,Japan,Tokyo,11,89.33531291421754,968.412079972333,0.5665753956431926,0.2308727279346177,Low,1,7.556918951636701,0.1259107631686658,0.2106269909732465,0.0829230981528252,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,CUST04578,26,Female,Medium,Canada,Paris,1,23.68553062304708,-4.272034951554879,0.1404875352285579,0.2342967872178215,Low,1,7.556983866686699,0.2159846112853486,0.0328541989162611,0.0588293377849891,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
4578,CUST04579,39,Prefer not to say,Low,United States,Los Angeles,4,7.074741517104832,12.549868590763865,0.3789123077138953,0.0720792054914671,High,2,7.9700023580112305,0.1514941013839065,0.3149193571220041,0.5502177019132132,Yes,No,No,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
4579,CUST04580,43,Prefer not to say,High,Australia,Sydney,2,46.87675764532116,61.49414306569134,0.3922826610454406,0.1707405828758792,Never,0,8.982325109755736,0.0911464757161394,0.1177904144780487,0.3633356260092972,Yes,No,No,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
4580,CUST04581,37,Prefer not to say,High,Canada,London,4,85.0056683268981,336.0148639823944,0.1727156847892556,0.5811686838158956,Never,2,7.53777191132178,0.0623506966414361,0.0872586910456638,0.3433453113837598,Yes,Yes,No,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
4581,CUST04582,53,Prefer not to say,Very High,Germany,Berlin,4,93.05325722650882,457.52879673630326,0.0939216888353272,0.1740647391446707,Never,0,7.784247087664515,0.1248084994755548,0.2723717981056688,0.1986386707427016,Yes,Yes,Yes,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
4582,CUST04583,24,Prefer not to say,High,France,Paris,7,116.8852130701516,727.5917493537229,0.4014226441360004,0.0815200355857576,Medium,0,6.743997062092856,0.1497610436227265,0.1995637684370213,0.1079483038106388,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4583,CUST04584,55,Prefer not to say,Medium,Japan,Tokyo,4,197.58772615487024,947.3801697889202,0.2367884947397962,0.2469117648244718,Never,3,9.498176558273842,0.0685216407068096,0.2009740721815484,0.0700003548805181,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4584,CUST04585,37,Prefer not to say,Very High,United States,New York,3,36.94777763600842,152.9043691297268,0.1898375038176377,0.6254518826430637,Medium,1,7.026897692707727,0.033705239116406,0.1721047657703567,0.1314069277207557,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,CUST04586,29,Male,High,United States,Los Angeles,6,395.7919832988697,2470.292196606316,0.2439570983294618,0.1462983277396979,High,2,4.917517879917721,0.3173974370884114,0.272186492810924,0.1106293969207882,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,CUST04587,37,Female,High,Japan,Tokyo,8,17.348221528968768,20.65437955003888,0.4461985606336794,0.5475937843407742,Low,2,6.849170360803129,0.1109433465747423,0.0576156771922812,0.2437397340797894,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
4587,CUST04588,55,Female,High,Other,Other,4,275.9542552481198,1177.2571149607547,0.2802152227250602,0.2940108695746919,Never,1,6.466771122423789,0.0388520824121029,0.1556284365040398,0.20458862969440691,Yes,Yes,No,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4588,CUST04589,60,Male,Low,United Kingdom,London,7,51.46519761522338,481.6264269949328,0.3503044482974381,0.526971990484202,High,1,7.561808738262484,0.090569791303776,0.0783783862607749,0.3897686344714895,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4589,CUST04590,38,Male,Very High,France,Paris,4,31.085497970146957,428.37601230978584,0.1042585963825348,0.5367712408540694,Low,1,7.303344930367511,0.1086324753059405,0.2811898280532521,0.2034716390048083,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
