,Unnamed: 0,CustomerID,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems,FavoriteCategory_Beauty,FavoriteCategory_Books,FavoriteCategory_Clothing,FavoriteCategory_Electronics,FavoriteCategory_Food,FavoriteCategory_Home Goods,FavoriteCategory_Sports,FavoriteCategory_Toys,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
37229,4308.0,CUST04309,39,Prefer not to say,Low,Other,Other,6,38.838944154681805,102.25351807255944,0.5567091792275246,0.2630648270524777,High,3,5.6782283555492645,0.1086137360219875,0.3239194355651312,0.2030144737254456,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37230,4309.0,CUST04310,29,Prefer not to say,Very High,Other,Other,4,38.49134635580814,239.2185967157233,0.0710124764667622,0.2940909054866337,Never,2,10.0,0.0983722238270696,0.2758283719436236,0.1871659046572334,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37231,4316.0,CUST04317,37,Prefer not to say,Very High,Other,Other,7,198.65745578197857,1495.3065772298778,0.2712933224500241,0.1323933843534213,High,6,7.310552064450696,0.1062201859144108,0.1094654189644402,0.0631168095012721,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,,,,,,,,,,,
37232,4318.0,CUST04319,18,Prefer not to say,Very High,Other,Other,6,245.89372382090176,1431.0717959035046,0.2783327357217528,0.0859828863827245,Low,2,7.097931532744877,0.0703238334910898,0.15262399995252,0.2209862677371211,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37233,4320.0,CUST04321,19,Female,High,Other,Other,1,148.96998428465878,173.894866078311,0.3272814241062642,0.3064978759859487,Never,1,6.591314785121505,0.3692129643670618,0.0664680963024915,0.4285609131130644,No,No,Yes,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,,,,,,,,,,,
37234,4321.0,CUST04322,32,Prefer not to say,High,Other,Other,1,31.62073545987978,-45.196816330183566,0.1685772080275278,0.3572330498898604,Never,1,8.605947229252072,0.1622652653261211,0.1046401362379942,0.1007817408764586,No,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37235,4329.0,CUST00226,59,Prefer not to say,Medium,Other,Other,5,34.74260212132626,-8.349492022854747,0.1036566538581702,0.2020430904341941,High,4,5.8496634486089745,0.2649596098362701,0.2848162736696014,0.0705064588984106,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37236,4331.0,CUST04332,31,Male,Very High,Other,Other,0,164.78872972771163,-107.52294649523134,0.7597297773387095,0.0522633597576669,Never,1,6.789438767329889,0.0881550279548637,0.3652202053298074,0.1519984095031546,No,No,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37237,4333.0,CUST00227,29,Prefer not to say,Very High,Other,Other,5,106.19195035337066,605.3433304638414,0.3788543669431825,0.396593220198554,Never,3,6.51978457697057,0.2009338912546774,0.2118948561250701,0.0920539150242263,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37238,4335.0,CUST04336,38,Female,High,Other,Other,5,11.220966817818686,492.64978619722143,0.3304259738649355,0.4114447129501263,High,1,5.91380526509839,0.2316501640047303,0.1347071738805542,0.1136957594882736,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37239,4336.0,CUST04337,44,Female,Medium,Other,Other,4,22.94206498057852,-30.428981473056396,0.4081720309833895,0.1301406648609733,Medium,2,5.926898334267632,0.227688297601677,0.3605616108615421,0.0735916758074249,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37240,4346.0,CUST04347,36,Prefer not to say,Low,Other,Other,7,64.83588383425449,223.46341794177945,0.263732664491135,0.3136306133770283,Never,3,4.313343527494133,0.093238697967959,0.0211242278989037,0.4830051012023008,Yes,Yes,Yes,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,,,,,,,,,,,
37241,4347.0,CUST04348,35,Prefer not to say,Medium,Other,Other,0,7.453842897453721,-41.17686788592346,0.3697042793868584,0.4524542843862337,Never,2,9.070430517945024,0.2538292631720492,0.0972020317772517,0.0816994679772222,No,No,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37242,4355.0,CUST04356,36,Prefer not to say,Medium,Other,Other,2,37.98924916085681,41.25011402785486,0.2896837812000175,0.1278230487568242,Medium,0,9.327249762975898,0.1777670284671477,0.3642337854455562,0.1357787404807393,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,,,,,,,,,,,
37243,4358.0,CUST04359,60,Other,Very High,Other,Other,2,84.0059424696014,166.59106739654902,0.0882322981974086,0.213395265974673,Never,1,8.22100792124653,0.1442472998632401,0.2705519780990195,0.1507409221835871,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37244,4359.0,CUST04360,68,Prefer not to say,High,Other,Other,1,59.15356432587623,231.07651749442468,0.3416980911443932,0.1374484257516345,Medium,0,7.966186493139755,0.1990986073151869,0.1632141231782221,0.1896497220028346,No,No,Yes,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37245,4365.0,CUST00229,25,Other,Very High,Other,Other,2,49.501436911124976,-148.1990852609474,0.2754852685383341,0.334596068941554,High,2,6.785485027167151,0.1835413426479958,0.222856032540515,0.1772932869519992,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37246,4368.0,CUST04369,45,Prefer not to say,Low,Other,Other,5,36.81140399953733,188.45263403207412,0.1301394226243113,0.0956866144209317,Low,2,7.524288316928629,0.1864692084661562,0.0897632339089297,0.0790597311876064,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37247,4377.0,CUST04378,30,Prefer not to say,Very High,Other,Other,4,70.04283756540659,251.5605637325126,0.2242379719299193,0.3760998770345493,Low,1,7.566508101276472,0.1302455053799962,0.1738757935919608,0.3125529557543192,Yes,No,No,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37248,4381.0,CUST04382,58,Other,Low,Other,Other,11,63.024467312995014,606.27636694388,0.2601589249834543,0.4507708442035383,Never,1,6.065486841786909,0.3967212740366883,0.0703038692627711,0.1648853335095873,Yes,No,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37249,4402.0,CUST04403,37,Other,Medium,Other,Other,1,13.118983431051864,-3.0291200337860715,0.1817296190458567,0.2499873261800125,Low,3,5.049196950584484,0.0785533963937017,0.2359573811246513,0.1014555212997732,No,No,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37250,4408.0,CUST04409,49,Prefer not to say,Low,Other,Other,2,311.6889468558458,426.41677987464766,0.4902122545718327,0.5920802025889665,High,0,10.0,0.387699247394817,0.1176568904393248,0.0941651480731038,Yes,Yes,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37251,4412.0,CUST04413,18,Other,High,Other,Other,1,87.1556851298852,34.36316822923664,0.3804825831098721,0.3171999003647737,Medium,1,6.987052212309957,0.1699963026927278,0.4187977091111964,0.4642726720379341,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37252,4414.0,CUST04415,38,Prefer not to say,Low,Other,Other,3,53.11032920592398,-1.0143038671690476,0.1165770804871055,0.1748641790911759,Never,3,5.9821676499486385,0.0932826831525168,0.3059306226833299,0.0343958952297724,Yes,Yes,Yes,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37253,4431.0,CUST04432,39,Prefer not to say,Low,Other,Other,4,120.99133147898434,456.3590193679429,0.2783935133695878,0.061818190665432,Medium,2,5.242054844495571,0.1360117654494614,0.0343647430673021,0.152797810746725,Yes,No,Yes,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37254,4433.0,CUST04434,39,Prefer not to say,Very High,Other,Other,3,64.15421458939235,297.2197121476306,0.3068788538252218,0.0861616589897799,High,2,4.275805141042051,0.1942002213636897,0.3877721385820731,0.0868620354830172,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37255,4438.0,CUST04439,59,Prefer not to say,High,Other,Other,7,15.736212807160152,-59.7001944522564,0.0498282840064151,0.1449832684220651,Medium,1,4.681239758351511,0.0576491839129008,0.0902979252950415,0.035000075350042,Yes,Yes,Yes,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37256,4445.0,CUST04446,19,Female,Low,Other,Other,11,95.12198716589208,969.5886408628978,0.3566656843306247,0.3224714785363835,Low,2,7.21041305774936,0.3377381037960207,0.0884792737100542,0.4069299877332928,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37257,4448.0,CUST04449,25,Prefer not to say,Medium,Other,Other,1,81.49720891436056,424.5214083382483,0.1400402527294426,0.2673728192482905,Never,2,8.25234568780853,0.074525173553365,0.1384403207209303,0.1833544569493896,No,No,Yes,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37258,4464.0,CUST04465,41,Other,High,Other,Other,3,45.94533083912301,65.32232980824332,0.2526497308199097,0.5339912357631285,Never,3,8.032518299150274,0.210248076714921,0.1735620164155936,0.268025446962054,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37259,4465.0,CUST04466,38,Female,High,Other,Other,3,82.11125720449127,160.3228151127429,0.1063034315788041,0.3022532795213957,High,3,4.581329941129129,0.0183540223734042,0.2278351745135323,0.0786352927397417,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37260,4476.0,CUST04477,52,Female,Low,Other,Other,10,21.225543119644804,262.1900735897569,0.2267725484881627,0.3287061395471438,Never,2,6.839385825452069,0.0711436456513992,0.5419078832455653,0.1736604438797334,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,,,,,,,,,,
37261,4478.0,CUST04479,16,Prefer not to say,High,Other,Other,1,19.50586943948988,151.30426000536988,0.2516488494891394,0.2184492107766044,Medium,0,6.810758062027306,0.1491574360099181,0.4009356651582476,0.2893394107195894,No,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37262,4479.0,CUST04480,22,Female,Very High,Other,Other,8,54.47834024596715,502.85346370462565,0.3286138545347747,0.091194811138052,Low,3,7.142595240301729,0.3464900011360816,0.3348004505738471,0.2856123239410744,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37263,4495.0,CUST04496,38,Female,High,Other,Other,6,363.7607709311381,3676.127722898614,0.1695021121268638,0.2961150829108678,Low,5,7.813013537260786,0.1396635532761709,0.3286905207717127,0.1435464421400249,Yes,No,Yes,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37264,4496.0,CUST04497,37,Male,Low,Other,Other,2,15.903305847495204,166.5759246440771,0.1393486486586037,0.0339777878696888,High,5,9.66286853302292,0.0907749128801199,0.2068675571956903,0.2176516595489483,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,,,,,,,,,,
37265,4498.0,CUST04499,37,Male,Low,Other,Other,4,13.26149322368322,201.2897482668668,0.2387607398249426,0.1945504887531189,Medium,2,6.7535851217040745,0.3731617735060322,0.2657624584036329,0.0921625692812178,Yes,No,No,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37266,4501.0,CUST04502,38,Prefer not to say,Low,Other,Other,5,50.81960170847976,339.0528842993565,0.362282969409742,0.3394500946722135,Medium,2,4.983950223973427,0.0557987230945238,0.2364669952452818,0.032691045756986,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37267,4516.0,CUST04517,23,Other,Medium,Other,Other,5,44.498308387815285,834.4563550193009,0.2583523989470296,0.1981828759047414,Low,0,6.379212489895126,0.008526744621464,0.5173418761951367,0.2167268593181183,Yes,No,No,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37268,4520.0,CUST04521,40,Prefer not to say,High,Other,Other,4,264.78652514648394,1050.612514154123,0.2796474858130837,0.3074562183656204,Never,2,8.412022589043366,0.3439133961786276,0.2171362871522372,0.2224700244434713,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,,,,,,,,,,,
37269,4521.0,CUST04522,35,Prefer not to say,Medium,Other,Other,4,24.01645416253366,172.30236810385568,0.1210188429320764,0.2345009360290433,High,4,8.771072175994913,0.1740525792553468,0.1986847945482675,0.1553326943402355,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37270,4527.0,CUST04528,28,Male,Medium,Other,Other,3,52.79376151664347,130.01438019287238,0.4907612586239916,0.3736937263093562,Medium,5,7.705008615054771,0.19994755721885,0.272456356484858,0.2355679114835732,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,,,,,,,,,,,
37271,4529.0,CUST04530,45,Female,Very High,Other,Other,5,17.783549300606712,28.53933005172803,0.1096708822749899,0.1243933126847671,Low,1,7.805093296210088,0.1580849939288537,0.4398587610890032,0.196344725846887,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37272,4539.0,CUST04540,36,Other,Low,Other,Other,5,149.19828085633313,812.7770855292126,0.528390676284853,0.1132865660528131,Low,1,6.609652385821749,0.0697776744195882,0.007428155455028,0.0782367608701306,Yes,No,Yes,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,,,,,,,,,,,
37273,4551.0,CUST04552,38,Prefer not to say,High,Other,Other,1,45.85445493877256,25.72239564647816,0.299235403453539,0.2673153327357929,Never,1,3.607714148446266,0.2535874030107602,0.2390210848792243,0.0616752206051184,No,No,No,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37274,4556.0,CUST04557,38,Prefer not to say,High,Other,Other,5,11.75811999692035,19.410506704473164,0.1198479456609932,0.4103912464975363,Low,4,9.85807181896272,0.142385627961465,0.2243253528232729,0.0706255044625742,Yes,No,No,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,
37275,4563.0,CUST04564,25,Female,Low,Other,Other,9,43.74679393141597,431.7162562823525,0.1853297166932379,0.1224419349805472,High,1,5.523538157930794,0.170278810728232,0.2437243670366032,0.1929503822528417,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37276,4571.0,CUST04572,52,Other,Medium,Other,Other,5,10.666757267082172,223.45458677764492,0.365795972017856,0.1763219114901467,Medium,1,8.084939903148681,0.2197170317179577,0.2035027228033713,0.1926460292403342,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37277,4572.0,CUST04573,39,Prefer not to say,High,Other,Other,2,175.73885054167224,428.3572361075874,0.0693285114733922,0.2441479479709749,Medium,1,5.561101153137791,0.0609878799946239,0.0428981132700653,0.2240266571508158,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37278,4587.0,CUST04588,55,Female,High,Other,Other,4,275.9542552481198,1177.2571149607547,0.2900991630590696,0.2940108695746919,Never,1,6.502572001277387,0.0388520824121029,0.1556284365040398,0.2095030310064405,Yes,Yes,No,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37279,4590.0,CUST04591,47,Female,Medium,Other,Other,3,59.43673835467909,158.40240712137893,0.2646731538931217,0.5461055197308935,Never,2,7.680261139507764,0.2259505091232675,0.3906022385402867,0.1535322857349918,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37280,4601.0,CUST04602,40,Female,Medium,Other,Other,6,120.08303187606872,793.7141312222176,0.3573740384485934,0.5195848188217299,Medium,0,7.141879427927156,0.36759427047879,0.1118637731424027,0.0877501147304092,Yes,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37281,4605.0,CUST04606,17,Female,Low,Other,Other,6,195.2252987275195,1111.494176987038,0.377068320622231,0.4014579651591489,High,4,6.8944863590483445,0.2303717865226336,0.4943346925313487,0.1460758431349425,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37282,4612.0,CUST04613,55,Prefer not to say,Low,Other,Other,7,39.32215120498889,297.65498147536385,0.25783813979614,0.3676507663837461,Low,3,8.480975645016354,0.1884219580314638,0.2350471824792342,0.0052067236920475,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37283,4619.0,CUST04620,34,Female,Very High,Other,Other,2,212.17057519172567,446.2427646793593,0.1183897575754706,0.3025069158724677,Never,3,6.038318076330658,0.1880613601576131,0.1498323650500053,0.0698799386967884,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,,,,,,,,,,,
37284,4643.0,CUST04644,29,Male,High,Other,Other,8,15.928606149445434,75.22725236471118,0.3696004070730257,0.5073854772800415,Low,3,4.8864002109682785,0.2855951919903193,0.2487649281287338,0.1860513430916622,Yes,No,No,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37285,4650.0,CUST04651,26,Prefer not to say,Very High,Other,Other,4,73.36978224173812,209.02385825455457,0.3854843805329775,0.635820742212601,Low,2,4.2057807003354295,0.1613452491490076,0.299220171663846,0.1048377643257349,Yes,No,No,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,
37286,4654.0,CUST04655,46,Prefer not to say,High,Other,Other,5,277.7923227491346,1449.847505006795,0.2465020288019779,0.3002860459955029,High,0,7.899159524655675,0.2126988582707155,0.084686374958589,0.2126666943925768,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37287,4660.0,CUST04661,31,Prefer not to say,Low,Other,Other,10,95.89270162688052,1164.2045277605523,0.326956010010032,0.3744765428517755,Medium,3,6.015904522611414,0.145503998711544,0.2137632036164354,0.0523218410030255,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37288,4673.0,CUST04674,21,Female,High,Other,Other,3,16.026989396454823,-137.4105474039988,0.3115552409926529,0.3010302741780934,High,1,8.75552129584262,0.2537845140043311,0.105258278682917,0.1964392557853636,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37289,4676.0,CUST04677,51,Female,Low,Other,Other,6,74.97107638740374,388.9589437738262,0.0902521904154842,0.5397509665788149,High,2,8.482226864782128,0.1596466998744146,0.1563592020847524,0.313401357997854,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37290,4678.0,CUST04679,50,Male,Medium,Other,Other,7,148.47875029440465,878.8851015044847,0.2968525706752058,0.5757083793948539,Low,2,6.3222069662355205,0.192954726986987,0.1916888574550395,0.1770003193492105,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37291,4679.0,CUST04680,37,Prefer not to say,Very High,Other,Other,3,25.02613343819505,295.0312306403996,0.1966178720971194,0.0454053469862095,Low,2,5.170616142914542,0.2771764897331653,0.0569696253867729,0.5670281272894298,Yes,No,No,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,,,,,,,,,,
37292,4680.0,CUST04681,51,Female,Very High,Other,Other,8,117.9534675337876,372.7466321832419,0.1108946613212917,0.3098032323214546,Never,8,7.394434345771697,0.1337923505123534,0.1374471890818277,0.3001376138696433,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37293,4686.0,CUST04687,36,Prefer not to say,Medium,Other,Other,4,32.17644628085536,109.003619639959,0.4931102947567611,0.0892809821556459,Medium,1,7.917207222340512,0.1419962341140157,0.2111288635247363,0.0857146150974168,Yes,No,No,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37294,4693.0,CUST00244,52,Other,Low,Other,Other,6,8.248826461440409,58.48283682558055,0.5888928483437456,0.4329501167584004,Never,3,7.7505473802451395,0.0164116100391707,0.1179128814569059,0.1528860922366487,Yes,No,No,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37295,4701.0,CUST04702,16,Other,Very High,Other,Other,7,114.32302259891917,767.8711614564122,0.3664018282497164,0.2899142466096673,Low,4,4.608482202923631,0.2910128997485181,0.27372232361534,0.3912927762306141,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37296,4703.0,CUST04704,69,Prefer not to say,Very High,Other,Other,6,54.31262439130756,201.9088377560708,0.3068774467016998,0.3205993676309826,Low,2,4.5066988382813,0.2735276131466269,0.1684403002806219,0.2101223480912751,Yes,No,No,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37297,4706.0,CUST04707,26,Other,Medium,Other,Other,13,45.38211939756014,593.2633290584372,0.1607177699568701,0.6221405642280947,High,2,2.929383439310513,0.217694108431269,0.1660038517972594,0.0962977969797179,Yes,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37298,4708.0,CUST04709,48,Prefer not to say,Low,Other,Other,6,113.95638676855398,673.7363455197619,0.3900254767162338,0.3929560249319987,High,1,8.051700668848454,0.0443789221421004,0.0517932678436718,0.2243547241090177,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37299,4709.0,CUST04710,37,Prefer not to say,High,Other,Other,5,150.2834779686788,923.4643213608134,0.2733332472593648,0.3063479588409682,Medium,4,6.425439721546761,0.4084817438934516,0.1036844534324977,0.2239301083415605,Yes,No,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,,,,,,,,,,,
37300,4711.0,CUST04712,35,Prefer not to say,High,Other,Other,6,14.602795420904718,6936.913675049206,0.1578125644817249,0.3019361325608582,Never,1,3.991124026748476,0.014041515939005,0.0490875598783085,0.0943582309375519,Yes,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,,,,,,,,,,,
37301,4713.0,CUST04714,33,Male,Low,Other,Other,6,221.0577416975396,738.0201113811685,0.769608287905648,0.274640731435256,Low,1,6.555151103485402,0.2845918400230987,0.0943794507747995,0.0803564602349716,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37302,4721.0,CUST04722,39,Prefer not to say,Medium,Other,Other,5,62.520076288630435,207.28583901916943,0.1503024491767638,0.287950347847231,High,0,7.694006187372662,0.2087250255169325,0.1874512460696094,0.1322719773015012,Yes,No,No,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37303,4726.0,CUST04727,35,Prefer not to say,High,Other,Other,1,40.27339291508389,63.37376422527113,0.311491571401575,0.0682420665761136,Never,1,6.7293846712812195,0.2999298353417784,0.2195319770408824,0.0529641155033992,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37304,4732.0,CUST04733,41,Female,High,Other,Other,3,50.490907887984626,77.62391142213224,0.3066369205021948,0.3511418135677008,Low,1,8.666247766513031,0.0923630068551471,0.0729257307473607,0.372680575567006,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37305,4734.0,CUST04735,42,Other,Low,Other,Other,6,99.53402931904704,579.2069460524228,0.0888214113722041,0.14576773812358,Never,2,9.658414425714897,0.2051998715103405,0.0279054577737674,0.3258316754379889,Yes,No,Yes,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37306,4738.0,CUST04739,40,Male,Low,Other,Other,11,10.202942733828069,80.83272909985595,0.6343792933941811,0.1317117968823146,Low,3,7.471660598746429,0.1080192534544426,0.4394437432111662,0.2634921710625882,Yes,No,Yes,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37307,4742.0,CUST04743,34,Male,Low,Other,Other,5,84.87043910881054,763.3357999965369,0.4341469200183491,0.3565886297128955,Never,0,8.240154002285625,0.1506002172134963,0.2469261405891509,0.0484106275874125,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37308,4744.0,CUST04745,38,Prefer not to say,Low,Other,Other,8,25.22890392482231,218.29970816324447,0.1022195624844268,0.2130057485240854,Medium,0,5.259835760311628,0.1034643826591476,0.2297039635084972,0.0902124290155215,Yes,Yes,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37309,4745.0,CUST04746,36,Other,Medium,Other,Other,9,27.417495249126823,187.22078734693528,0.1426495003633299,0.6758693837875731,Low,1,3.8157446827302186,0.1894323942289825,0.1074659046390493,0.2369478419156461,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37310,4754.0,CUST00245,41,Male,High,Other,Other,9,5.465969558217057,-19.679533666968545,0.1717541586801184,0.3298421517253418,Medium,2,5.534674189720667,0.1467918042977454,0.0833462642452879,0.1309021928989408,Yes,Yes,Yes,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37311,4761.0,CUST04762,38,Other,Very High,Other,Other,8,19.865062703906936,231.07434580780364,0.4737329911071266,0.4877623344872418,High,0,9.23662355526734,0.0904242183491591,0.3189291285924501,0.379228817965186,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37312,4771.0,CUST04772,62,Prefer not to say,Medium,Other,Other,5,23.156896551011684,163.76278087635674,0.2902577540868439,0.6013458972226748,High,1,4.506892520044418,0.0376358763119095,0.2275292901820853,0.2194579051898803,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37313,4777.0,CUST04778,28,Other,Low,Other,Other,5,128.3705940496667,681.9648250738768,0.4589586786282825,0.4186599034801704,Low,3,3.846201887845637,0.1867239355921537,0.2127239590273545,0.0821304582219985,Yes,No,Yes,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37314,4781.0,CUST04782,37,Prefer not to say,Very High,Other,Other,9,22.81963285419875,91.928731508222,0.0996609982259729,0.3038941475962412,Medium,3,6.4990071546753985,0.4663097802251439,0.1222149698721931,0.0348034825256974,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
